date,open,high,low,close,volume,amount,turnover
2020-01-02,54.5408205,56.7899265,54.2646145,55.8232055,2885269,163343291.05,2.997600
2020-01-03,55.931715,56.5531785,54.4619045,55.103097,2733766,153493897.24,2.840200
2020-01-06,55.0340455,56.42494,53.169655,54.7972975,3232415,180840205.68,3.358300
2020-01-07,55.2313355,56.701146,55.2313355,56.03036,4530139,258109001.88,4.706500
2020-01-08,55.734425,57.60868,54.64933,55.201742,5845925,333545405.37,6.073500
2020-01-09,55.8429345,58.713504,55.0340455,58.693775,4945569,285895772.96,5.138100
2020-01-10,61.1599,64.494101,61.1599,62.8664585,8012304,512276300.58,8.324300
2020-01-17,67.0786,68.163695,57.095726,59.443477,13782920,850408406.59,14.319600
2020-01-20,56.22765,58.3485175,53.4951835,57.510035,9017224,510018653.61,9.368300
2020-01-21,56.247379,56.720875,54.0081375,54.826891,3962677,221744551.17,4.117000
2020-01-22,54.3040725,54.64933,51.9760505,52.8835845,3905631,209794963.44,4.057700
2020-01-23,53.07101,53.8108475,49.4310095,50.1609825,3871461,202276416.93,4.022200
2020-02-03,45.1498165,46.36315,45.1498165,45.1498165,4177292,191651075.61,4.339900
2020-02-04,45.1498165,48.9180555,45.1498165,48.2669985,6228940,298946107.71,6.471500
2020-02-05,48.73063,51.729438,48.33605,49.815725,4292717,218177561.84,4.459900
2020-02-06,50.4569175,53.189384,49.7072155,53.169655,4826279,254286060.68,5.014200
2020-02-07,53.2683,57.095726,52.321308,56.5729075,7379837,404252329.45,7.667200
2020-02-10,56.720875,56.720875,53.406403,54.807162,6280622,351619236.2,6.525200
2020-02-11,55.1326905,55.1326905,52.301579,53.6332865,4691186,253947831.49,4.873800
2020-02-12,52.87372,55.142555,52.577785,54.8367555,4404223,242492030.8,4.575700
2020-02-13,54.3632595,54.728246,52.301579,52.4495465,5085832,273903496.52,5.283900
2020-02-14,52.4495465,53.7122025,51.966186,52.6073785,3774603,201617724.37,3.921600
2020-02-17,55.04391,57.865157,55.04391,57.865157,10271932,595560652.88,10.671900
2020-02-18,57.1845065,60.4989785,56.720875,60.1241275,8833561,523122804.96,9.177500
2020-02-19,59.5914445,61.732041,57.884886,58.00326,6792144,409381485.23,7.056600
2020-02-20,59.4138835,60.7159975,57.8158345,59.3546965,6359276,382143482.93,6.606900
2020-02-21,60.17345,63.1328,59.364561,62.836865,7668808,475464214.39,7.967400
2020-02-24,62.619846,67.1476515,61.810957,64.90841,7414885,482294503.61,7.703600
2020-02-25,62.442285,70.03795,62.442285,68.952855,7928524,527640659.45,8.237200
2020-02-26,67.177245,68.755565,62.9453745,63.902231,5745446,384200199.68,5.969200
2020-02-27,65.0563775,67.946676,63.1032065,65.5496025,5636886,376810234.91,5.856400
2020-02-28,62.639575,64.415185,59.482935,59.680225,6178207,386540839.68,6.418800
2020-03-02,60.666675,63.428735,59.38429,62.402827,5190092,324124459.92,5.392200
2020-03-03,63.1328,65.69757,59.7887345,61.061255,6314423,403461636.14,6.560300
2020-03-04,61.1599,61.1599,57.884886,59.9465665,5986818,361404242.04,6.219900
2020-03-05,62.14635,64.51383,61.8405505,63.7739925,7793715,498576289.84,8.097200
2020-03-06,62.3337755,63.093342,60.17345,61.94906,5550187,347345581.39,5.766300
2020-03-09,60.6370815,61.2092225,57.01681,57.194371,4896763,292623429.84,5.087400
2020-03-10,56.22765,59.759141,56.22765,59.58158,4019559,237208929.3,4.176100
2020-03-11,60.5976235,61.002068,57.786241,57.80597,3420100,205927832.57,3.553300
2020-03-12,56.2572435,57.2042355,55.418761,56.6715525,4150640,236980498.0,4.312300
2020-03-13,53.840441,55.971173,52.163476,54.984723,4508594,246247325.37,4.684100
2020-03-16,55.4483545,55.517406,50.11166,50.466782,5629314,299557361.16,5.848500
2020-03-17,51.275671,51.6406575,49.480332,51.038923,3633688,186652586.42,3.775200
2020-03-18,51.5420125,52.9625005,50.013015,50.013015,3933392,206286280.0,4.086500
2020-03-19,50.762717,51.7393025,49.6282995,51.5025545,4077968,209339480.9,4.236800
2020-03-20,52.3114435,52.4890045,50.70353,51.611064,2905926,151802377.56,3.019100
2020-03-23,50.013015,50.447053,48.395237,49.026565,2750800,137943309.0,2.857900
2020-03-24,50.072202,50.2793565,47.507432,49.8058605,3125799,156051645.63,3.247500
2020-03-25,51.2954,51.4433675,49.835454,50.604885,3316950,170793747.0,3.446100
2020-03-26,49.795996,50.2793565,49.12521,50.1017955,2390500,120615919.0,2.483600
2020-03-27,50.604885,50.979736,49.401416,50.30895,2543371,129765142.62,2.642400
2020-03-30,49.618435,49.677622,46.876104,48.217676,3971765,192918539.45,4.126400
2020-03-31,48.8194105,49.3225,48.33605,48.6221205,1836673,90735688.1,1.908200
2020-04-01,48.33605,49.618435,48.13876,48.631985,1901350,94269856.0,1.975400
2020-04-02,48.2867275,50.30895,47.980928,50.30895,2254535,112705942.1,2.342300
2020-04-03,50.1609825,50.2596275,48.217676,48.651714,2940440,146402133.45,3.054900
2020-04-07,49.815725,52.8441265,49.7664025,52.5481915,5276057,274932389.15,5.481500
2020-04-08,52.47914,53.445861,51.946457,52.1930695,4547485,242095357.65,4.724600
2020-04-09,53.1203325,54.25475,52.380495,53.8700345,5483998,296736584.59,5.697500
2020-04-10,54.1659695,54.1659695,50.9106845,51.2954,4785647,252545882.03,4.972000
2020-04-13,50.585156,51.09811,48.9180555,49.0167005,3227200,162394302.5,3.352900
2020-04-14,49.5099255,50.525969,49.2337195,50.525969,2346490,118786729.1,2.437900
2020-04-15,50.940278,50.940278,49.0758875,49.4901965,3074219,156281226.55,3.193900
2020-04-16,49.1350745,50.170847,48.7404945,49.8650475,2285850,115031279.0,2.374900
2020-04-17,50.5358335,51.4433675,50.072202,50.3188145,3793541,195177921.6,3.941300
2020-04-20,50.407595,51.571606,50.407595,51.374316,2845730,147473232.01,2.956500
2020-04-21,51.1474325,52.3903595,50.328679,51.906999,2667938,138522646.88,2.771800
2020-04-22,51.1079745,51.985915,50.881091,51.867541,2192133,114337989.61,2.277500
2020-04-23,52.3311725,56.2375145,52.104289,55.280658,7259354,399766884.96,7.542000
2020-04-24,55.63578,56.42494,51.315129,51.966186,5905870,320377991.95,6.135800
2020-04-27,52.498869,52.5087335,50.249763,50.7923105,3675742,190345730.52,3.818900
2020-04-28,45.712093,46.323692,45.712093,45.712093,3576700,165795912.0,3.716000
2020-04-29,44.5382175,45.554261,43.4531225,44.58754,7106839,320125700.84,7.383600
2020-04-30,44.686185,46.442066,44.58754,46.225047,4455904,205690515.61,4.629400
2020-05-06,45.0314425,47.5370255,44.883475,47.1819035,3790718,177626809.08,3.938300
2020-05-07,47.783638,47.783638,45.869925,46.067215,2928926,138671453.56,3.043000
2020-05-08,46.461795,47.428516,46.1757245,47.093123,2992626,142350744.14,3.109200
2020-05-11,47.250955,47.8132315,46.461795,46.7478655,2814295,134282937.67,2.923900
2020-05-12,46.9056975,46.95502,45.8797895,46.698543,2097522,98616371.26,2.179200
2020-05-13,46.323692,49.006836,46.0770795,48.474153,3950530,192293494.74,4.104400
2020-05-14,47.507432,48.92792,47.507432,48.3064565,2480550,121362786.09,2.577100
2020-05-15,48.92792,49.0167005,47.902012,48.059844,1648947,80532973.14,1.713200
2020-05-18,48.217676,48.217676,46.56044,46.816917,1751350,83840886.0,1.819500
2020-05-19,47.3496,47.4581095,46.4716595,47.310142,1607458,76639708.32,1.670000
2020-05-20,47.3397355,47.823096,46.126402,47.448245,2180737,103738534.9,2.265600
2020-05-21,46.95502,47.231226,45.475345,45.534532,2167504,101657790.21,2.251900
2020-05-22,45.297784,45.9587055,44.1830955,44.19296,1857404,84455512.1,1.929700
2020-05-25,44.19296,44.5579465,43.60109,43.8082445,1618363,72063124.33,1.681400
2020-05-26,44.3211985,45.0906295,43.9068895,44.98212,1245083,56367718.01,1.293600
2020-05-27,45.17941,45.57399,44.626998,45.041307,1390488,63652110.8,1.444600
2020-05-28,44.9525265,46.56044,44.607269,46.2151825,2214222,102689225.06,2.300400
2020-05-29,46.2151825,47.231226,45.869925,47.1424455,2118621,100284496.37,2.201100
2020-06-02,51.2954,51.2954,47.961199,48.0105215,3691364,184503589.99,3.835100
2020-06-03,48.3261855,48.6221205,47.211497,47.527161,2501205,121378023.14,2.598600
2020-06-04,47.5567545,48.1091665,47.132581,47.389058,1356194,65275562.68,1.409000
2020-06-05,47.369329,47.8921475,46.8662395,47.823096,1099836,52939684.9,1.142700
2020-06-08,47.842825,48.33605,46.659085,46.895833,1587400,76142545.64,1.649200
2020-06-09,47.1424455,47.7145865,46.2546405,47.132581,1673650,79870699.5,1.738800
2020-06-10,46.9254265,47.231226,46.4322015,47.1029875,1124388,53394797.2,1.168200
2020-06-11,47.1227165,47.1227165,46.264505,46.382879,1897019,89768292.81,1.970900
2020-06-12,45.3767,46.1954535,45.080765,45.9587055,1249185,57874105.94,1.297800
2020-06-15,45.2484615,45.850196,44.5776755,44.6171335,1915839,87982886.67,1.990400
2020-06-16,45.1103585,45.455616,44.686185,45.159681,1721966,78610867.36,1.789000
2020-06-17,45.3767,47.0635295,45.17941,45.9192475,2543377,118771947.69,2.642400
2020-06-18,45.633177,45.751551,44.725643,45.2484615,1776800,81306883.0,1.844900
2020-06-19,45.3767,45.3767,44.5974045,44.8933395,2261947,102953390.77,2.348600
2020-06-22,44.9327975,45.2484615,44.7157785,44.745372,2305793,105076321.08,2.394200
2020-06-23,44.765101,46.7675945,44.6368625,46.3730145,3251497,150919987.71,3.376100
2020-06-24,46.3730145,46.5111175,45.396429,45.7022285,1773032,82293023.57,1.841000
2020-06-29,45.534532,45.534532,44.6960495,44.745372,1443600,65707873.83,1.498900
2020-06-30,45.3471065,46.0178925,45.3471065,45.57399,1770900,82008375.0,1.838800
2020-07-01,45.731822,46.935291,45.5838545,46.9056975,3212884,150876984.55,3.336000
2020-07-02,48.829275,51.6011995,48.3064565,51.6011995,10301713,532587766.62,10.696500
2020-07-03,51.6011995,52.67643,50.30895,52.5284625,7617800,398773918.47,7.909700
2020-07-06,51.7984895,53.564235,50.50624,53.2584355,9130260,480366803.23,9.480200
2020-07-07,52.459411,54.432311,52.1338825,52.67643,7157858,385317059.35,7.432200
2020-07-08,52.3311725,53.2584355,51.7984895,53.0019585,4747368,253115215.73,4.929300
2020-07-09,53.07101,57.3817965,53.07101,57.115455,8148259,458890644.99,8.460500
2020-07-10,58.20055,58.20055,54.747975,54.7578395,6276084,354649443.95,6.516600
2020-07-13,54.7381105,56.701146,54.5605495,56.1585985,5195157,293604466.38,5.394300
2020-07-14,55.6414917,56.1387347,53.43373278,54.3983842,4335300,238432889.0,4.501400
2020-07-15,54.95529636,55.36303562,51.42487106,52.47902622,4353238,232127998.7,4.520100
2020-07-16,52.4094122,53.4536225,49.73424486,49.95303178,3569744,185302623.78,3.706500
2020-07-17,50.35082618,50.69889628,49.40606448,50.40055048,2417200,121888099.0,2.509800
2020-07-20,50.74862058,52.1607907,49.8237486,51.83261032,2145998,110370988.01,2.228200
2020-07-21,52.24034958,52.61825426,51.43481592,52.18068042,2118601,110834474.48,2.199800
2020-07-22,52.58841968,52.66797856,50.84806918,51.8127206,2111016,110155579.22,2.191900
2020-07-23,51.0171318,51.97183836,49.7243,50.7685103,2439769,124102625.98,2.533300
2020-07-24,50.69889628,51.50442994,48.24251586,48.5309168,2644794,131984119.38,2.746200
2020-07-27,48.66019998,49.45578878,47.77510744,48.51102708,1646400,80382941.0,1.709500
2020-07-28,48.59058596,49.4756785,48.24251586,48.91876634,1116192,54780239.89,1.159000
2020-07-29,48.4811925,50.20165328,48.4811925,50.1220944,1569611,78235521.74,1.629800
2020-07-30,50.1718187,50.1718187,49.09777382,49.227057,1564750,77963720.0,1.624700
2020-07-31,49.35634018,51.20608414,49.23700186,50.19170842,1828582,92509963.32,1.898700
2020-08-03,50.718786,51.57404396,50.34088132,51.5143748,2555258,131264798.65,2.653200
2020-08-04,51.47459536,51.9121692,50.59944768,50.95746264,1947600,100149258.0,2.022200
