date,open,high,low,close,volume,amount,turnover
2020-01-02,83.34406845,84.9077646,83.334705,84.31786725,7349100,661588548.0000,0.376400
2020-01-03,85.207395,85.4133909,84.26168655,85.1886681,7027068,638071700.0000,0.359900
2020-01-06,84.4770459,86.05946895,83.8028775,84.27105,6857535,622208272.0000,0.351200
2020-01-07,84.9639453,86.0313786,84.9452184,85.12312395,5520850,503235896.0000,0.282800
2020-01-08,84.31786725,86.0313786,83.9714196,85.4882985,7012107,638936099.0000,0.359100
2020-01-09,86.13437655,88.6905984,86.0313786,88.01643,8816756,828397786.0000,0.451600
2020-01-10,89.1213171,89.1213171,88.06324725,88.3347873,5615992,530632620.0000,0.287600
2020-01-13,85.207395,86.82727185,84.3646845,85.207395,20527994,1869588777.0000,1.051400
2020-01-14,85.956471,86.09692275,82.68862695,83.1848898,14429420,1290106631.0000,0.739000
2020-01-15,83.1848898,83.88714855,82.78226145,83.6717892,6413698,571498450.0000,0.328500
2020-01-16,84.09314445,85.04821635,83.2597974,84.63622455,6995922,631389477.0000,0.358300
2020-01-17,85.0575798,85.4882985,83.62497195,84.13059825,6749953,607820896.0000,0.345700
2020-01-20,84.41150175,84.5519535,79.72977675,81.3683805,20940870,1818156994.0000,1.072500
2020-01-21,80.2260396,80.2260396,77.716635,78.41889375,23207206,1956222664.0000,1.188600
2020-01-22,77.716635,79.9264092,77.35146045,79.1960601,12334011,1037811862.0000,0.631700
2020-01-23,77.716635,78.21289785,75.282138,76.78029,24809160,2029471153.0000,1.270700
2020-02-03,69.102261,69.102261,69.102261,69.102261,20200100,1490767380.0000,1.034600
2020-02-04,69.102261,71.911296,68.8213575,70.3007826,30846961,2303948958.0000,1.579900
2020-02-05,72.7540065,73.47499215,71.2933083,72.8289141,25933551,2003658818.0000,1.328200
2020-02-06,73.8776205,75.656676,73.2409059,75.656676,20230570,1600933910.0000,1.036100
2020-02-07,75.16041315,75.469407,73.2970866,75.094869,17347672,1375231977.0000,0.888500
2020-02-10,74.4394275,75.1697766,73.51244595,73.971255,13469702,1067957914.0000,0.689900
2020-02-11,74.4581544,75.282138,73.94316465,74.95441725,13707566,1092564614.0000,0.702100
2020-02-12,74.9076,75.5817684,74.4394275,75.282138,9128680,732737062.0000,0.467500
2020-02-13,75.3570456,75.3570456,73.6903515,74.1210702,12748841,1009948940.0000,0.653000
2020-02-14,73.6154439,76.24657335,73.6154439,75.7877643,13165946,1060223342.0000,0.674300
2020-02-17,75.7877643,76.60238445,75.62858565,76.07803125,14315389,1163417812.0000,0.733200
2020-02-18,76.1248485,76.405752,74.533062,75.094869,13184002,1059153938.0000,0.675200
2020-02-19,74.67351375,78.1098999,74.35515645,78.00690195,18278421,1497985444.0000,0.936200
2020-02-20,79.4395098,81.30283635,79.214787,80.338401,22674222,1937098355.0000,1.161300
2020-02-21,80.2634934,80.712939,79.11178905,79.65486915,11552129,984310579.0000,0.591700
2020-02-24,78.278442,79.65486915,77.46382185,77.68854465,17000108,1422738802.0000,0.870700
2020-02-25,76.7428362,76.7615631,75.62858565,76.6304748,12763540,1040408374.0000,0.653700
2020-02-26,75.7315836,76.1061216,74.74842135,75.094869,14742432,1186768031.0000,0.755100
2020-02-27,75.4506801,76.78965345,74.9076,75.32895525,16617075,1345307270.0000,0.851100
2020-02-28,71.56484835,74.9076,71.56484835,73.5030825,17442171,1359287664.0000,0.893300
2020-03-02,73.08172725,74.22406815,71.9862036,73.40008455,14189668,1113261959.0000,0.726800
2020-03-03,74.4394275,74.8888731,73.40008455,74.13043365,14290492,1130769280.0000,0.731900
2020-03-04,74.13043365,74.720331,72.72591615,74.0274357,11327460,891765606.0000,0.580200
2020-03-05,74.8139655,79.43014635,74.8139655,78.75597795,25830099,2137294451.0000,1.322900
2020-03-06,77.8102695,79.214787,77.4357315,77.96944815,12206534,1019853489.0000,0.625200
2020-03-09,76.405752,76.405752,73.3532673,74.09297985,18881920,1497980880.0000,0.967100
2020-03-10,73.971255,77.6042736,73.6154439,76.2933906,11543459,934642044.0000,0.591200
2020-03-11,75.9563064,79.402056,75.0199614,77.3982777,18367495,1518985579.0000,0.940700
2020-03-12,75.8252181,76.3870251,73.8588936,74.0461626,14049871,1121514481.0000,0.719600
2020-03-13,70.225875,79.1211525,70.225875,78.26907855,28794093,2321040948.0000,1.474700
2020-03-16,77.2484625,77.33273355,72.847641,72.847641,20365545,1629645705.0000,1.043100
2020-03-17,72.80082375,74.8139655,70.038606,72.3045609,11981262,924176839.0000,0.613600
2020-03-18,72.7540065,73.30645005,69.4018914,70.5816861,12631684,966255361.0000,0.647000
2020-03-19,69.1584417,71.15285655,65.6003307,67.3419324,15713522,1133991371.0000,0.804800
2020-03-20,68.6153616,71.6303925,68.165916,70.787682,16159931,1208841409.0000,0.827700
2020-03-23,68.49363675,69.851337,66.9486675,67.55729175,12042046,872219103.0000,0.616800
2020-03-24,68.8213575,71.02176825,67.53856485,68.60599815,13174659,968756447.0000,0.674800
2020-03-25,70.974951,71.4243966,67.604109,70.038606,26063694,1935453584.0000,1.334900
2020-03-26,68.4655464,69.4206183,67.7726511,68.2595505,13537841,990551820.0000,0.693400
2020-03-27,68.9337189,69.0086265,67.46365725,67.8101049,10027334,729344032.0000,0.513600
2020-03-30,66.480495,66.73330815,62.2669425,63.62464275,24011953,1629242859.0000,1.229800
2020-03-31,64.20517665,64.20517665,62.89429365,62.922384,11143646,754359525.0000,0.570700
2020-04-01,62.96920125,65.7688728,62.7538419,64.16772285,13530752,934069206.0000,0.693000
2020-04-02,64.1396325,67.41684,63.77445795,67.25766135,12468240,878208506.0000,0.638600
2020-04-03,67.37002275,69.67343145,67.25766135,68.00673735,12197973,893666825.0000,0.624700
2020-04-07,70.5067785,71.1434931,69.8700639,70.74086475,18350062,1383363745.0000,0.939800
2020-04-08,69.89815425,72.5105568,69.8887908,70.8064089,11507600,876968082.0000,0.589400
2020-04-09,71.22776415,72.7352796,70.55359575,72.5667375,7596178,583268884.0000,0.389100
2020-04-10,72.285834,74.7577848,71.69593665,72.3981954,7618216,595023162.0000,0.390200
2020-04-13,71.6303925,73.92443775,71.54612145,73.43753835,7541331,588396710.0000,0.386200
2020-04-14,73.971255,74.4768813,72.7727334,74.33642955,13162033,1036029763.0000,0.674100
2020-04-15,74.29897575,74.29897575,70.787682,71.724027,12115489,929312642.0000,0.620500
2020-04-16,71.02176825,72.3794685,70.7502282,72.098565,7120635,544862090.0000,0.364700
2020-04-17,73.971255,77.31400665,73.971255,76.1248485,19345651,1573014757.0000,0.990800
2020-04-20,76.9488321,78.36271305,75.25404765,77.529366,14213588,1171848697.0000,0.728000
2020-04-21,77.70727155,77.9788116,75.70349325,76.9862859,9410607,770930083.0000,0.482000
2020-04-22,77.9788116,80.85339075,77.29527975,80.4507624,21173422,1795291305.0000,1.084400
2020-04-23,82.8665325,83.334705,80.338401,81.0500232,15735588,1371769753.0000,0.805900
2020-04-24,80.89084455,83.10061875,80.89084455,82.10809305,9817038,862546465.0000,0.502800
2020-04-27,82.2672717,82.7354442,80.0949513,80.900208,9116149,790048328.0000,0.466900
2020-04-28,80.44139895,84.832857,80.1324051,83.9152389,14449076,1277349346.0000,0.740000
2020-04-29,83.6530623,85.956471,83.6530623,84.5519535,10154268,924140295.0000,0.520100
2020-04-30,84.832857,87.81979755,83.334705,85.4882985,9858547,902860671.0000,0.504900
2020-05-06,83.8028775,85.6193868,83.6156085,84.50513625,15924814,1440042525.0000,0.815600
2020-05-07,84.6830418,85.6193868,83.43770295,85.394664,7374345,668242828.0000,0.377700
2020-05-08,87.080085,87.641892,85.4133909,86.7804546,7859952,728679390.0000,0.402600
2020-05-11,86.9677236,87.53889405,83.0163477,83.2410705,14375650,1295563619.0000,0.736300
2020-05-12,84.1212348,85.956471,83.98078305,84.6830418,12935256,1172005457.0000,0.662500
2020-05-13,84.7392225,85.3759371,83.8028775,84.26168655,6816418,614451856.0000,0.349100
2020-05-14,83.4470664,84.083781,82.8665325,83.19425325,6214624,553480374.0000,0.318300
2020-05-15,83.60624505,84.0276003,81.7990992,81.99573165,9057261,797709805.0000,0.463900
2020-05-18,82.29536205,83.0538015,81.9114606,81.9301875,7391889,649928963.0000,0.378600
2020-05-19,83.0538015,85.59129645,82.585629,83.709243,12808911,1156034294.0000,0.656000
2020-05-20,83.6905161,84.87967425,81.7990992,82.0800027,8794297,779961444.0000,0.450400
2020-05-21,82.8665325,83.1661629,81.50883225,82.1923641,8092557,711711769.0000,0.414500
2020-05-22,82.40772345,83.2410705,80.0949513,80.68484865,12527835,1084653525.0000,0.641600
2020-05-25,81.2560191,84.2148693,80.4320355,83.13807255,11038086,976285697.0000,0.565300
2020-05-26,84.1586886,90.70374015,84.1025079,89.9078469,18313232,1723349780.0000,0.937900
2020-05-27,89.2149516,90.4883808,87.72616305,90.450927,12582080,1198803432.0000,0.644400
2020-05-28,91.012734,91.28427405,88.10070105,88.952775,12114901,1155449370.0000,0.620500
2020-05-29,88.5407832,94.78620435,87.78234375,94.78620435,18717928,1857281707.0000,0.958700
2020-06-01,95.0390175,97.8855063,92.9041509,95.6757321,15912591,1613941833.0000,0.815000
2020-06-02,97.2862455,98.66267265,93.1101468,93.51277515,26091405,2660591939.0000,1.336300
2020-06-03,95.50719,96.1251777,91.8367176,95.6757321,13016335,1315602868.0000,0.666700
2020-06-04,94.570845,95.27310375,93.5408655,93.5595924,7900830,792503153.0000,0.404700
2020-06-05,93.5034117,101.2001676,93.5034117,99.63647145,17432735,1827206274.0000,0.892900
2020-06-08,98.4098595,101.312529,97.61396625,99.4211121,9211903,975094498.0000,0.471800
2020-06-09,99.25257,104.87064,98.316225,102.99795,9991381,1093130393.0000,0.511700
2020-06-10,99.25257,101.12526,96.1439046,99.5709273,23811075,2516114958.0000,1.219500
2020-06-11,98.316225,103.9904757,97.37051655,102.01478775,15689726,1706290262.0000,0.803600
2020-06-12,100.937991,112.22094825,100.6196337,112.22094825,20009963,2304092730.0000,1.024900
2020-06-15,112.37076345,120.3203325,111.19096875,112.3614,24121046,2962942324.0000,1.235400
2020-06-16,114.1404555,118.51318665,111.3314205,118.4476425,12796915,1582013093.0000,0.655400
2020-06-17,117.50193405,118.0731045,114.983166,116.9307636,9875818,1226534103.0000,0.505800
2020-06-18,116.10678,121.2379506,114.795897,120.8634126,11160344,1411013297.0000,0.571600
2020-06-19,119.3278068,123.035733,117.5112975,122.48328945,12841412,1645113679.0000,0.657700
2020-06-22,121.7435769,122.01511695,116.668587,118.21355625,12940588,1636893965.0000,0.662800
2020-06-23,118.166739,121.2566775,115.8446034,118.4476425,11705371,1482398960.0000,0.599500
2020-06-24,119.43080475,121.50949065,117.5112975,119.1967185,10808903,1380284801.0000,0.553600
2020-06-29,118.85027085,131.11639035,117.23975745,131.11639035,16883854,2238653071.0000,0.864700
2020-06-30,137.1745425,144.22522035,135.8636595,144.22522035,29230329,4476877604.0000,1.497100
2020-07-01,148.08296175,157.4745021,145.0398405,156.6317916,29070088,4701863807.0000,1.488900
2020-07-02,155.43327,162.16559055,151.68789,155.5643583,23932560,3992653456.0000,1.225800
2020-07-03,155.43327,171.11704875,154.9650975,171.11704875,23398363,4101604994.0000,1.198400
