date,open,high,low,close,volume,amount,turnover
2023-12-26,8.06555156,8.2736309,6.5396364,6.55945348,391080417,2853614066.2,71.623100
2023-12-27,6.00457524,6.12347772,5.38033722,5.41006284,265089992,1513390161.95,48.549000
2023-12-28,5.31097744,5.67759342,5.22180058,5.4992397,208786876,1150082060.16,38.237600
2023-12-29,5.42987992,5.61814218,5.37042868,5.47942262,164613490,911485381.13,30.147600
2024-01-02,5.41997138,5.4992397,5.23170912,5.23170912,135170469,731421218.94,24.755300
2024-01-03,5.2515262,5.27134328,4.96417854,4.97408708,123149426,627640713.34,22.553800
2024-01-04,4.95427,5.39024576,4.91463584,5.28125182,168950284,888733036.1,30.941800
2024-01-05,5.39024576,5.90548984,5.3506116,5.60823364,249560807,1423018788.89,45.705000
2024-01-08,5.6478678,5.72713612,5.43978846,5.48933116,148468343,835261089.11,27.190700
2024-01-09,5.45960554,5.51905678,5.11280664,5.2019835,122248786,650114515.61,22.388800
2024-01-10,5.12271518,5.6478678,5.0038127,5.61814218,157072167,858169770.98,28.766400
2024-01-11,5.41006284,5.82622152,5.34070306,5.62805072,169671345,950990318.02,31.073900
2024-01-12,5.52896532,6.02439232,5.50914824,5.51905678,197903645,1148033098.0,36.244400
2024-01-15,5.4001543,5.72713612,5.33079452,5.38033722,121171638,671318180.3,22.191600
2024-01-16,5.38033722,5.43978846,5.14253226,5.34070306,117770026,628241495.37,21.568600
2024-01-17,5.26143474,5.28125182,5.07317248,5.07317248,84538806,439826873.54,15.482600
2024-01-18,5.02362978,5.4001543,5.02362978,5.4001543,134282395,714683434.63,24.592700
2024-01-19,5.36052014,5.38033722,5.13262372,5.13262372,92407315,486772261.39,16.923600
2024-01-22,5.09298956,5.2515262,4.96417854,5.04344686,67014383,345820109.3,12.273100
2024-01-23,5.1028981,5.29116036,5.08308102,5.17225788,77455710,405487608.16,14.185400
2024-01-24,5.11280664,5.2515262,5.07317248,5.21189204,80108490,416805500.36,14.671200
2024-01-25,5.16234934,5.2515262,5.07317248,5.24161766,97763253,512347977.55,17.904500
2024-01-26,5.2515262,5.96494108,5.21189204,5.6478678,211825832,1197841571.66,38.794100
2024-01-29,5.82622152,6.03430086,5.51905678,5.55869094,196861402,1151929361.25,36.053500
2024-01-30,5.3506116,5.48933116,5.11280664,5.13262372,131272751,698846610.21,24.041500
2024-01-31,5.02362978,5.23170912,4.98399562,5.06326394,87310258,450716254.41,15.990100
2024-02-01,5.02362978,5.19207496,5.02362978,5.13262372,67037057,346120893.33,12.277300
2024-02-02,5.1028981,5.1524408,4.38948322,4.59756256,128696412,613273991.96,23.569700
2024-02-05,4.458843,4.51829424,3.8643306,3.94359892,94236827,394039595.09,17.258700
2024-02-06,3.88414768,4.458843,3.84451352,4.36966614,98523283,419475223.95,18.043700
2024-02-07,4.3102149,4.53811132,4.1615868,4.18140388,100455320,440346765.17,18.397500
2024-02-08,4.2606722,4.49847716,4.14176972,4.4093003,80985578,352835531.11,14.831800
2024-02-19,4.43902592,4.62728818,4.39939176,4.54801986,77092266,351297775.0,14.118800
2024-02-20,4.48856862,4.68673942,4.4093003,4.6074711,71949605,330651363.54,13.177000
2024-02-21,4.56783694,4.8056419,4.51829424,4.6570138,83860331,396071818.7,15.358300
2024-02-22,4.61737964,4.71646504,4.57774548,4.67683088,74429283,349238728.75,13.631100
2024-02-23,4.6570138,4.76600774,4.56783694,4.76600774,90289851,426545053.65,16.535800
2024-02-26,4.73628212,4.93445292,4.69664796,4.8056419,90679008,438527301.87,16.607100
2024-02-27,4.7560992,5.08308102,4.72637358,5.03353832,98830622,492870951.86,18.100000
2024-02-28,5.03353832,5.27134328,4.7065565,4.7065565,123022872,623298550.35,22.530600
