date,open,high,low,close,volume,amount,turnover
2020-01-02,15.350272,16.0218464,15.3023024,15.79159232,6148267,100437055.0000,12.220000
2020-01-03,15.79159232,15.84915584,15.47499296,15.58052608,4751299,77353366.0000,9.443400
2020-01-06,15.38864768,16.1657552,15.26392672,16.01225248,7966774,131820453.0000,15.834400
2020-01-07,16.01225248,16.15616128,15.7819984,16.1177856,5234244,87025757.0000,10.403300
2020-01-08,15.95468896,16.06022208,15.3982416,15.4941808,4760239,78157022.0000,9.461200
2020-01-09,15.5421504,15.82037408,15.5421504,15.66687136,3445596,56325666.0000,6.848300
2020-01-10,15.67646528,16.08900384,15.66687136,15.96428288,4978036,82460200.0000,9.894100
2020-01-13,15.86834368,16.57829376,15.65727744,16.4056032,7204820,121696393.0000,14.319900
2020-01-14,16.41519712,16.53032416,15.9738768,16.06022208,5120940,86221806.0000,10.178100
2020-01-15,16.1177856,16.53032416,16.00265856,16.3576336,5339151,90548616.0000,10.611800
2020-01-16,16.30007008,16.38641536,15.88753152,15.9259072,4135417,69162360.0000,8.219300
2020-01-17,15.9259072,16.06022208,15.350272,15.350272,4289048,69721367.0000,8.524700
2020-01-20,15.350272,15.60930784,15.12961184,15.4941808,2831316,45356417.0000,5.627400
2020-01-21,15.16798752,15.16798752,14.5827584,14.630728,5303698,82138086.0000,10.541400
2020-01-22,14.60194624,14.90895168,14.22778336,14.81301248,4033800,61589431.0000,8.017400
2020-01-23,14.66910368,14.75544896,13.96874752,14.0550928,3650652,54557783.0000,7.255900
2020-02-03,12.65438048,12.65438048,12.65438048,12.65438048,371200,4896128.0000,0.737800
2020-02-04,11.38798304,12.16509056,11.38798304,11.78133376,5153800,63616205.0000,10.243400
2020-02-05,11.8964608,12.3761568,11.8964608,12.14590272,3978719,50416320.0000,7.907900
2020-02-06,12.39534464,12.45290816,12.10752704,12.3281872,3342868,42798573.0000,6.644100
2020-02-07,12.3281872,12.62559872,12.1842784,12.60641088,3907491,50720261.0000,7.766300
2020-02-10,12.5680352,12.83666496,12.39534464,12.74072576,3448794,45354363.0000,6.854700
2020-02-11,12.711944,12.92301024,12.54884736,12.81747712,3725044,49512422.0000,7.403700
2020-02-12,12.68316224,13.05732512,12.64478656,12.94219808,3567886,47769681.0000,7.091400
2020-02-13,12.87504064,13.21082784,12.7599136,12.9038224,4628520,62723552.0000,9.199400
2020-02-14,12.8558528,13.49864544,12.76950752,13.44108192,6657096,91930837.0000,13.231300
2020-02-17,13.3835184,14.22778336,13.3355488,14.22778336,7322383,105803319.0000,14.553600
2020-02-18,14.1990016,14.51560096,13.98793536,14.40047392,7916836,117401428.0000,15.735100
2020-02-19,14.21818944,14.81301248,14.03590496,14.4868192,7677256,115337911.0000,15.258900
2020-02-20,14.4868192,15.7340288,14.2469712,15.24473888,9900973,154020787.0000,19.678700
2020-02-21,15.18717536,15.42702336,14.75544896,14.78423072,8457038,133105775.0000,16.808800
2020-02-24,14.7746368,15.3023024,14.68829152,15.2063632,7465500,117105274.0000,14.838100
2020-02-25,14.5827584,15.2543328,14.2949408,15.2543328,7731872,119909514.0000,15.367500
2020-02-26,14.86098208,15.17758144,14.4388496,14.60194624,5253288,81032186.0000,10.441200
2020-02-27,14.7746368,14.86098208,14.27575296,14.31412864,3951441,59569619.0000,7.853700
2020-02-28,13.80565088,13.84402656,12.88463456,12.94219808,5252275,73108052.0000,10.439200
2020-03-02,13.30676704,13.5753968,13.07651296,13.46026976,3659396,50833473.0000,7.273200
2020-03-03,13.60417856,14.18940768,13.60417856,13.78646304,3834712,55467621.0000,7.621700
2020-03-04,13.75768128,14.09346848,13.51783328,13.911184,3141984,45264430.0000,6.244900
2020-03-05,14.07428064,14.3429104,14.07428064,14.2949408,3781339,56005140.0000,7.515600
2020-03-06,14.01671712,14.5827584,13.99752928,14.41006784,3847156,57660803.0000,7.646400
2020-03-09,14.39088,14.39088,13.79605696,13.84402656,3348524,49241565.0000,6.655400
2020-03-10,13.431488,14.36209824,13.431488,14.3429104,3359258,49154259.0000,6.676700
2020-03-11,14.4868192,14.4868192,13.8632144,13.8632144,3417465,50565159.0000,6.792400
2020-03-12,13.5274272,14.1030624,13.46026976,13.80565088,2839889,40981865.0000,5.644400
2020-03-13,13.26839136,13.80565088,12.9997616,13.53702112,2793151,39003498.0000,5.551500
2020-03-16,13.7672752,13.92077792,12.7599136,12.77910144,2976100,41237312.0000,5.915100
2020-03-17,12.77910144,13.23001568,12.36656288,12.78869536,2358524,31403600.0000,4.687700
2020-03-18,13.0477312,13.0477312,12.40493856,12.41453248,2879584,38337005.0000,5.723300
2020-03-19,12.5680352,12.68316224,12.26102976,12.63519264,2239944,29168472.0000,4.452000
2020-03-20,12.63519264,12.86544672,12.57762912,12.83666496,1843620,24473919.0000,3.664300
2020-03-23,12.40493856,12.81747712,12.34737504,12.36656288,1830420,23882389.0000,3.638100
2020-03-24,12.59681696,12.70235008,12.28981152,12.6639744,1964464,25648522.0000,3.904500
2020-03-25,12.951792,12.951792,12.72153792,12.8558528,2071628,27697239.0000,4.117500
2020-03-26,12.67356832,12.79828928,12.48168992,12.60641088,1733800,22829333.0000,3.446000
2020-03-27,12.70235008,12.79828928,12.54884736,12.55844128,1922936,25428161.0000,3.821900
2020-03-30,12.38575072,12.38575072,11.78133376,12.03077568,1791412,22409905.0000,3.560500
2020-03-31,12.16509056,12.26102976,11.81970944,11.83889728,1219960,15304302.0000,2.424700
2020-04-01,11.8484912,12.0883392,11.54148576,11.82930336,1222679,15173220.0000,2.430100
2020-04-02,11.63742496,12.16509056,11.63742496,12.15549664,1897444,23609499.0000,3.771300
2020-04-03,12.2802176,12.2802176,11.8484912,11.90605472,1387228,17366302.0000,2.757200
2020-04-07,12.04996352,12.35696896,12.04996352,12.30899936,1931092,24561214.0000,3.838100
2020-04-08,12.22265408,12.9997616,12.16509056,12.951792,4790484,63483741.0000,9.521300
2020-04-09,12.9038224,13.02854336,12.7599136,12.83666496,2463477,33081186.0000,4.896300
2020-04-10,12.84625888,12.84625888,12.3281872,12.58722304,2950778,38652754.0000,5.864800
2020-04-13,12.53925344,13.37392448,12.39534464,13.1436704,6191352,84430929.0000,12.305600
2020-04-14,13.07651296,13.58499072,12.96138592,13.20123392,7003343,96559067.0000,13.919500
2020-04-15,13.00935552,13.15326432,12.74072576,12.78869536,3534560,47706025.0000,7.025100
2020-04-16,12.84625888,13.10529472,12.64478656,12.72153792,4143890,55281404.0000,8.236200
2020-04-17,12.73113184,12.86544672,12.54884736,12.58722304,2758384,36554750.0000,5.482400
2020-04-20,12.59681696,13.84402656,12.52965952,13.84402656,6297102,87481772.0000,12.515800
2020-04-21,13.8152448,13.8152448,13.26839136,13.5274272,8813102,123342496.0000,17.516500
2020-04-22,13.431488,13.60417856,13.2396096,13.46026976,5397444,75275042.0000,10.727700
2020-04-23,13.3835184,13.48905152,13.06691904,13.15326432,3668716,50740737.0000,7.291800
2020-04-24,13.21082784,13.50823936,12.9997616,13.00935552,4166024,57720594.0000,8.280200
2020-04-27,13.3355488,13.3355488,12.72153792,12.86544672,2606829,35121779.0000,5.181200
2020-04-28,12.6160048,12.75031968,11.58945536,11.9444304,4483305,56015504.0000,8.910800
2020-04-29,11.8964608,11.95402432,11.62783104,11.62783104,2480130,30435534.0000,4.929400
2020-04-30,11.64701888,12.14590272,11.64701888,11.98280608,2248100,27934095.0000,4.468200
2020-05-06,11.81011552,12.26102976,11.81011552,12.25143584,2376182,29997717.0000,4.722800
2020-05-07,12.26102976,12.46250208,12.06915136,12.10752704,1943220,24759200.0000,3.862200
2020-05-08,12.16509056,12.35696896,12.1363088,12.24184192,1865994,23855429.0000,3.708800
2020-05-11,12.26102976,12.40493856,12.07874528,12.1842784,1610328,20520294.0000,3.200600
2020-05-12,12.1842784,12.22265408,11.91564864,12.1842784,1484260,18700887.0000,2.950000
2020-05-13,12.17468448,12.46250208,12.01158784,12.4241264,2316550,29720134.0000,4.604300
2020-05-14,12.3281872,12.72153792,12.25143584,12.41453248,3248177,42430087.0000,6.455900
2020-05-15,12.50087776,12.86544672,12.34737504,12.70235008,3504093,46134345.0000,6.964600
2020-05-18,12.70235008,13.00935552,12.3761568,12.53925344,2603876,34195563.0000,5.175300
2020-05-19,12.53925344,12.91341632,12.53925344,12.87504064,2879828,38092838.0000,5.723800
2020-05-20,12.7599136,12.7599136,12.472096,12.60641088,2054524,27045055.0000,4.083500
2020-05-21,12.64478656,12.67356832,12.09793312,12.1842784,2092292,26988926.0000,4.158500
2020-05-22,12.17468448,12.38575072,12.02118176,12.20346624,1709683,21766299.0000,3.398100
2020-05-25,12.20346624,12.9038224,12.04996352,12.64478656,3064122,40141641.0000,6.090100
2020-05-26,12.6641237,12.74146186,12.49011284,12.6641237,2186759,28496275.0000,4.346300
2020-05-27,12.6641237,12.77046367,12.45144376,12.73179459,2285362,29854147.0000,4.542300
2020-05-28,12.72212732,12.93480726,12.3741056,12.93480726,3159252,41553242.0000,6.279200
2020-05-29,12.92513999,13.20549082,12.62545462,12.68345824,2398147,31792059.0000,4.766400
2020-06-01,12.79946548,13.07014904,12.6641237,13.04114723,4091121,54678435.0000,8.131300
2020-06-02,12.98314361,13.19582355,12.89613818,13.10881812,2976796,40278429.0000,5.916500
2020-06-03,13.11848539,13.18615628,12.8574691,12.8574691,2544668,34286050.0000,5.057700
2020-06-04,12.89613818,13.03147996,12.72212732,12.83813456,1883512,25080362.0000,3.743600
2020-06-05,12.93480726,12.93480726,12.6641237,12.7607964,1482064,19547149.0000,2.945700
2020-06-08,12.78979821,12.83813456,12.49978011,12.55778373,1858940,24339721.0000,3.694700
2020-06-09,12.62545462,12.7607964,12.4707783,12.67379097,1454134,19024112.0000,2.890200
2020-06-10,12.67379097,12.67379097,12.39344014,12.54811646,1990076,25670673.0000,3.955400
2020-06-11,12.567451,12.78013094,12.52878192,12.61578735,1552100,20302588.0000,3.084900
2020-06-12,12.44177649,12.60612008,12.30643471,12.52878192,1163069,14989339.0000,2.311700
2020-06-15,12.42244195,12.64478916,12.42244195,12.45144376,1386888,17972573.0000,2.756500
2020-06-16,12.45144376,12.6641237,12.43210922,12.64478916,1215010,15820638.0000,2.414900
2020-06-17,12.64478916,12.79946548,12.49011284,12.75112913,1649762,21599608.0000,3.279000
2020-06-18,12.73179459,12.79946548,12.64478916,12.69312551,1223480,16096317.0000,2.431700
2020-06-19,12.64478916,13.26349444,12.59645281,13.0508145,4982954,66732224.0000,9.903900
2020-06-22,12.93480726,14.10454693,12.88647091,13.94020334,11971729,167982949.0000,23.794400
2020-06-23,13.65018524,13.7275234,13.23449263,13.31183079,6253616,86659616.0000,12.429400
2020-06-24,13.35049987,13.38916895,12.94447453,12.96380907,3533110,47832030.0000,7.022200
2020-06-29,12.59645281,12.7607964,12.45144376,12.4707783,3298701,42973833.0000,6.556300
2020-06-30,12.49011284,12.73179459,12.49011284,12.62545462,2403624,31359091.0000,4.777300
2020-07-01,12.64478916,12.69312551,12.3741056,12.48044557,2525422,32561948.0000,5.019400
2020-07-02,12.49978011,12.63512189,12.39344014,12.59645281,2359280,30564140.0000,4.689200
2020-07-03,12.60612008,12.71246005,12.52878192,12.71246005,2707293,35348633.0000,5.380900
2020-07-06,12.69312551,13.28282898,12.69312551,13.20549082,5273778,71294251.0000,2.620700
2020-07-07,13.25382717,13.69852159,13.0508145,13.35049987,6372158,88292385.0000,3.166600
2020-07-08,13.28282898,13.59218162,13.10881812,13.54384527,5341172,74209037.0000,2.654200
2020-07-09,13.52451073,13.94020334,13.44717257,13.80486156,5108532,72566016.0000,2.538600
2020-07-10,13.85319791,13.85319791,13.49550892,13.49550892,4499887,63513378.0000,2.236200
2020-07-13,13.52451073,13.9208688,13.51484346,13.9208688,4860050,69210507.0000,2.415100
2020-07-14,14.00787423,14.02720877,13.41817076,13.80486156,4369480,61989661.0000,2.171400
2020-07-15,13.99820696,13.99820696,13.35049987,13.38916895,3367830,47191560.0000,1.673600
2020-07-16,13.37950168,13.534178,12.9541418,12.97347634,2888214,39689845.0000,1.435300
2020-07-17,13.08948358,13.17648901,12.71246005,12.92513999,1960320,26229201.0000,0.974200
2020-07-20,12.9541418,13.41817076,12.94447453,13.41817076,2239377,30655558.0000,1.112800
2020-07-21,13.40850349,13.49550892,13.21515809,13.38916895,1815122,25082459.1800,0.902000
2020-07-22,13.42783803,13.48584165,13.2441599,13.28282898,2501549,34603425.8200,1.243100
2020-07-23,13.17648901,13.28282898,12.79946548,13.2441599,2603217,35106866.7600,1.293600
2020-07-24,13.11848539,13.41817076,12.8574691,12.8574691,3158440,42965911.2800,1.569500
2020-07-27,12.86713637,13.35049987,12.63512189,13.2441599,2726012,36733636.2800,1.354700
2020-07-28,13.27316171,13.6308507,13.27316171,13.55351254,3281987,45763690.4100,1.630900
2020-07-29,13.534178,13.65018524,13.37950168,13.6308507,3619747,50771287.8100,1.798800
2020-07-30,13.65985251,13.7275234,13.48584165,13.49550892,2867919,40324337.9200,1.425200
2020-07-31,13.42783803,13.84353064,13.42783803,13.77585975,3711180,52574112.6800,1.844200
2020-08-03,13.76619248,13.96920515,13.75652521,13.89186699,3697180,53097325.2800,1.837300
2020-08-04,13.88219972,13.9208688,13.534178,13.54384527,3141039,44386831.1200,1.560900
2020-08-05,13.87253245,14.500905,13.81452883,13.93053607,9030360,131317602.3600,4.487500
2020-08-06,14.04654331,15.32262295,13.61151616,15.32262295,9465175,140704295.2700,4.703600
2020-08-07,15.467632,16.52136443,14.8875958,15.30328841,16417449,264143454.4600,8.158400
2020-08-10,15.29362114,16.6277044,14.90693034,15.80598645,10304818,165693584.2300,5.120800
2020-08-11,15.64164286,16.59870259,14.42356684,14.62657951,14891571,240582414.0600,7.400200
2020-08-12,14.65558132,15.9509955,14.65558132,15.62230832,11239644,178865164.7600,5.585400
2020-08-13,15.2742866,16.22167906,15.0809412,15.76731737,9156360,147958234.0400,4.550100
2020-08-14,15.64164286,15.90265915,15.28395387,15.67064467,5601140,90363322.0400,2.783400
2020-08-17,15.467632,15.70931375,15.28395387,15.41929565,5184247,82964462.7500,2.576200
2020-08-18,15.467632,15.5643047,15.29362114,15.39996111,3724300,59407068.6000,1.850700
2020-08-19,15.48696654,15.65131013,14.38489776,14.4042323,8557058,130480346.8200,4.252300
2020-08-20,14.2108869,14.2108869,13.65018524,13.69852159,5572114,79863004.7000,2.769000
2020-08-21,13.74685794,13.9208688,13.60184889,13.75652521,2919868,41493142.0000,1.451000
2020-08-24,13.81452883,13.85319791,13.32149806,13.66951978,2523088,35530424.7200,1.253800
2020-08-25,13.66951978,13.84353064,13.55351254,13.65985251,2133363,30173997.7600,1.060100
2020-08-26,13.67918705,13.67918705,13.21515809,13.30216352,2749400,38172062.8000,1.366300
2020-08-27,13.31183079,13.57284708,13.22482536,13.48584165,1729872,24016526.9600,0.859600
2020-08-28,13.50517619,13.534178,13.32149806,13.534178,1503416,20899797.8800,0.747100
