date,open,high,low,close,volume,amount,turnover
2020-01-02,26.898561,28.03427802,26.70927483,27.17750904,8744127,240787144.19,14.154000
2020-01-03,27.0978096,27.7951797,26.77901184,27.02807259,6892391,188168710.09,11.156600
2020-01-06,26.71923726,27.66566811,26.46021408,27.4963068,6772653,184265966.39,10.962800
2020-01-07,27.45645708,28.43277522,27.2970582,27.42656979,7472352,208330384.11,12.095400
2020-01-08,26.95833558,27.1974339,26.1015666,26.3008152,6704600,179600502.0,10.852600
2020-01-09,26.6993124,26.9981853,26.44028922,26.898561,4410034,118482040.48,7.138500
2020-01-10,27.10777203,27.14762175,26.4004395,26.60965053,3876703,103745532.4,6.275200
2020-01-13,26.48013894,27.77525484,26.38051464,27.75532998,8481013,231454395.73,13.728100
2020-01-14,27.894804,27.92469129,27.03803502,27.07788474,6301149,173496215.59,10.199600
2020-01-15,27.00814773,28.56228681,26.75908698,28.2933012,9677905,269413337.57,15.665500
2020-01-16,27.95457858,29.50871766,27.78521727,28.98070887,12746110,368710519.29,20.631900
2020-01-17,28.97074644,29.2895442,28.10401503,28.54236195,6878166,197727317.5,11.133600
2020-01-20,28.9906713,30.6842844,28.0940526,30.0865386,10547586,313939751.73,17.073200
2020-01-21,29.43898065,29.6880414,29.03052102,29.14010775,7192599,211589258.67,11.642500
2020-01-22,28.71172326,30.5846601,28.05420288,29.89725243,9725150,287592414.67,15.741900
2020-01-23,28.891047,29.35928121,26.90852343,27.16754661,9480006,267173387.61,15.345100
2020-02-03,24.44780322,24.44780322,24.44780322,24.44780322,306600,7523964.0,0.496300
2020-02-04,22.00700787,24.2087049,22.00700787,23.46152265,7701213,180859351.38,12.465800
2020-02-05,23.46152265,24.4079535,23.43163536,23.70062097,6410192,153591427.03,10.376100
2020-02-06,23.46152265,24.34817892,23.15268732,24.27844191,5714006,137189960.19,9.249200
2020-02-07,24.02938116,25.45400865,23.92975686,25.18502304,6460608,161005407.28,10.457700
2020-02-10,24.906075,25.63333239,24.7068264,25.46397108,4892874,124220127.91,7.920000
2020-02-11,25.46397108,26.76904941,25.2049479,26.37055221,9268274,242557253.02,15.002400
2020-02-12,26.12149146,26.898561,25.71303183,26.52995109,7601336,201377293.15,12.304200
2020-02-13,26.5000638,28.3929255,26.31077763,26.84874885,9775877,266394409.35,15.824100
2020-02-14,26.84874885,28.04424045,26.51998866,26.97826044,11222742,308149811.36,18.166100
2020-02-17,27.34687035,28.25345148,26.93841072,28.14386475,13575457,375177173.15,21.974400
2020-02-18,28.13390232,30.96323244,27.77525484,30.96323244,14662283,429012691.62,23.733600
2020-02-19,31.9794003,34.06154817,31.92958815,32.876019,28716535,958411983.93,46.483000
2020-02-20,32.86605657,36.1636209,32.86605657,36.1636209,19222252,670497243.36,31.114800
2020-02-21,38.6542284,39.77998299,36.94069044,37.97678316,31407964,1217190726.81,50.839600
2020-02-24,37.11005175,40.4474658,36.860991,38.1561069,21949043,844652637.39,35.528600
2020-02-25,36.39275679,38.6542284,34.6692564,37.27941306,18122859,673321147.59,29.335200
2020-02-26,35.864748,36.3628695,33.55346424,33.5733891,16228998,564070110.4,26.269600
2020-02-27,33.44387751,34.2707592,31.77018927,33.12507975,10722053,356488845.08,17.355600
2020-02-28,31.5809031,34.65929397,31.5809031,32.9756433,14290226,480777877.13,23.131400
2020-03-02,34.83861771,35.32677678,33.4737648,34.16117247,13473495,465605795.5,21.809300
2020-03-03,34.44012051,35.43636351,32.85609414,32.95571844,15316340,526887459.48,24.792300
2020-03-04,32.15872404,32.91586872,31.44142908,32.82620685,9272432,300248800.06,15.009100
2020-03-05,33.2745162,33.55346424,32.06906217,33.50365209,10127550,335027423.96,16.393300
2020-03-06,32.876019,33.32432835,32.35797264,32.3778975,6818833,224495818.38,11.037500
2020-03-09,31.4812788,33.35421564,31.04293188,31.10270646,8663157,280789791.06,14.022900
2020-03-10,31.43146665,34.21098462,31.43146665,34.21098462,14390959,484724450.17,23.294400
2020-03-11,34.21098462,34.21098462,32.56718367,32.75646984,13060589,440215541.81,21.141000
2020-03-12,31.2820302,35.2670022,31.2820302,34.51981995,14803413,499341757.07,23.962100
2020-03-13,33.7726377,37.97678316,33.6730134,37.97678316,12936430,473557690.01,20.940000
2020-03-16,40.77622599,41.77246899,38.96306373,41.77246899,33747774,1398269421.79,54.627000
2020-03-17,41.842206,44.27303892,37.59821082,38.74389027,26303097,1057600126.11,42.576400
2020-03-18,39.73017084,41.842206,37.86719643,38.4549798,25147590,1003858646.77,40.706000
2020-03-19,37.98674559,40.95554973,36.5621181,40.3478415,21492145,846306137.73,34.789000
2020-03-20,39.84972,40.1485929,36.860991,37.5583611,18396752,716200488.56,29.778500
2020-03-23,35.27696463,36.11380875,33.80252499,33.80252499,12330461,427390210.87,19.959100
2020-03-24,34.04162331,34.35045864,31.02300702,32.79631956,14985301,493762967.06,24.256500
2020-03-25,33.22470405,34.19105976,32.72658255,33.04538031,10300252,345345710.68,16.672900
2020-03-26,33.54350181,35.63561211,32.88598143,34.23090948,14753977,510259789.92,23.882000
2020-03-27,34.15121004,34.75891827,31.76022684,32.14876161,11672482,388720071.06,18.894100
2020-03-30,31.47131637,31.879776,29.4887928,30.03672645,9876828,303242579.23,15.987500
2020-03-31,30.87357057,31.82996385,30.2857872,30.39537393,8088156,252293304.23,13.092200
2020-04-01,30.16623804,31.85985114,30.16623804,30.41529879,8103830,252012422.1,13.117500
2020-04-02,30.5846601,32.54725881,30.26586234,32.26831077,11121036,351704134.29,18.001400
2020-04-03,31.54105338,34.28072163,31.54105338,33.14500461,14623327,483738163.26,23.670500
2020-04-07,33.872262,34.1711349,33.25459134,33.48372723,11849281,399962542.28,19.180200
2020-04-08,33.35421564,34.83861771,32.68673283,34.14124761,13514753,459310297.61,21.876100
2020-04-09,34.14124761,34.26079677,32.85609414,32.88598143,9696535,324679221.26,15.695600
2020-04-10,32.63692068,33.05534274,29.9869143,30.20608776,10389191,326377734.54,16.816800
2020-04-13,30.03672645,30.6842844,28.90100943,29.19988233,6434034,191966385.6,10.414700
2020-04-14,29.83747785,29.86736514,29.22976962,29.66811654,5848264,173543256.15,9.466500
2020-04-15,29.33935635,30.0865386,29.15007018,29.17995747,6323116,187971338.04,10.235100
2020-04-16,28.86115971,29.64819168,28.48258737,29.37920607,6045639,177267322.01,9.786000
2020-04-17,29.72789112,30.45514851,29.0902956,29.57845467,8785290,263182217.97,14.220600
2020-04-20,29.62826682,29.77770327,29.19988233,29.43898065,5107509,150874138.44,8.267400
2020-04-21,29.07037074,29.64819168,28.7914227,29.31943149,4498481,132235303.56,7.281600
2020-04-22,29.43898065,30.66435954,29.43898065,29.93710215,7625532,229722172.77,12.343300
2020-04-23,29.6880414,29.7876657,28.73164812,28.74161055,6582531,192663148.58,10.655000
2020-04-24,28.46266251,29.04048345,27.22732119,27.44649465,6098287,170976511.35,9.871200
2020-04-27,27.67563054,27.77525484,26.6993124,26.6993124,3832610,103992812.6,6.203800
2020-04-28,26.66942511,27.40664493,24.4079535,26.81886156,7114412,187142543.91,11.516000
2020-04-29,26.5996881,27.37675764,26.21115333,26.85871128,4361002,118191444.15,7.059100
2020-04-30,27.0978096,28.34311335,27.00814773,28.18371447,7461666,208969522.86,12.078100
2020-05-06,27.894804,29.47883037,27.894804,29.37920607,8249356,240379716.38,13.353100
