symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,sig_needle,pattern_state,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
000060,,1.0,0.3482,0.6748,0.7394,0.1812,0.5304,0.2716,0.0,0.136,0.0,0.0,0.0,0.7,0.6253,False,False,False,False,B1候B2,6.87,-6.91,7.51,False,305.1,有色金属,黄金概念/稀缺资源/金融参股,22.6
000505,,0.0,1.0,0.7494,0.0,0.0,0.8214,0.2303,0.0,0.0,0.0,0.0,0.5,0.0,0.4891,False,False,False,False,无明确战法态,5.19,-2.44,5.83,False,32.8,房地产,海南自贸/含B股/金融参股,27.4
001211,,0.7434,1.0,0.6674,0.0,0.0,0.7768,0.2044,0.0,0.0,0.0,0.0,0.0,0.0,0.7173,False,False,False,False,无明确战法态,22.2,-2.84,32.39,False,14.9,,,
001212,,1.0,1.0,0.7042,0.0801,0.0,0.8317,0.2358,0.6,0.0,0.0,0.0,0.0,0.0,0.678,False,False,False,False,无明确战法态,41.0,-2.19,49.41,False,7127.8,,有机硅概念,
001213,,0.0,1.0,0.8663,0.0,0.0,0.7396,0.3948,0.6,0.0,0.0,0.0,0.5,0.0,0.3711,False,False,False,False,无明确战法态,3.43,-1.72,3.7,False,152.4,,冷链物流/统一大市场,
001215,,0.0793,1.0,0.7443,0.1993,0.0,0.8075,0.2677,0.3,0.0,0.0,0.0,0.5,0.0,0.506,False,False,False,False,无明确战法态,35.2,-2.17,39.88,False,3410.9,,,
001216,,0.9314,1.0,0.8335,0.0,0.0,0.7886,0.2217,0.6,0.0,0.0,0.0,0.0,0.0,0.5897,False,False,False,False,无明确战法态,13.95,-0.43,16.56,False,3425.5,,NFT概念/柔性直流输电/牙科医疗,
001217,,0.0148,1.0,0.7696,0.0,0.0,0.6171,0.1592,0.3,0.0,0.0,0.0,0.5,0.0,0.5427,False,False,False,False,无明确战法态,8.71,-2.9,10.09,False,28.6,,染料,
001218,,0.0,1.0,0.7658,0.2545,0.0,0.4536,0.2694,0.6,0.3836,0.0,0.0,0.5,0.0,0.3263,False,False,False,False,无明确战法态,24.06,-1.72,24.88,False,28.4,,消毒剂,
001219,,0.0,1.0,0.8111,0.0,0.0,0.6851,0.1958,0.0,0.0,0.0,0.0,0.5,0.0,0.465,False,False,False,False,无明确战法态,12.0,-2.83,13.14,False,22.8,,网红经济/中韩自贸区,
001221,,0.0,0.6324,0.6292,0.0,0.0,0.2924,0.1234,0.3,0.0,0.0,0.0,0.5,0.0,0.5784,False,False,False,False,无明确战法态,39.88,-5.21,49.06,False,14.4,次新股,,23.8
001222,,0.0,1.0,0.7968,0.0,0.0,0.2472,0.1241,0.0,0.0,0.0,0.0,0.5,0.0,0.4568,False,False,False,False,无明确战法态,13.69,-0.65,15.91,False,15.5,,,
001223,,1.0,1.0,0.793,0.0,0.0,0.9008,0.2848,0.9,0.0,0.0,0.0,0.5,0.0,0.6477,False,False,False,False,无明确战法态,39.1,-2.86,50.95,False,19.5,,机器人概念/锂电池概念/举牌,
001225,,0.0377,0.676,0.5642,0.0,0.0,0.8337,0.1307,0.0,0.0,0.0,0.0,0.5,0.0,0.5546,False,False,False,False,无明确战法态,39.99,-4.94,47.4,False,841.3,,水泥概念,
001226,,0.059,0.9988,0.5414,0.5402,0.0,0.6206,0.3262,0.6,0.3863,0.0,0.0,0.0,0.7,0.405,False,False,False,False,B1候B2,47.09,-3.01,49.04,False,16.0,,专精特新,
001227,,0.0,1.0,0.9029,0.2223,0.0229,0.5515,0.3782,0.0,0.2013,0.0,0.0,0.0,0.0,0.4168,False,False,False,False,无明确战法态,2.04,-0.97,2.13,False,86.0,,参股券商,
001228,,0.0,0.806,0.5695,0.0,0.0373,0.6616,0.1915,0.3,0.2601,0.0,0.0,0.5,0.0,0.4164,False,False,False,False,无明确战法态,27.16,-4.16,28.46,False,2169.1,,航运概念/换电概念/统一大市场,
001229,,0.0,0.0,0.7129,0.0006,1.0,0.8452,1.0,0.9,1.0,0.0,0.0,1.0,0.0,0.3731,False,False,False,False,无明确战法态,38.82,10.0,33.97,True,20.5,,,
001230,,0.0,0.0,0.1456,0.0,0.0,0.1103,0.4068,0.3,0.0,0.0,1.0,0.0,0.0,0.5312,False,False,False,False,无明确战法态,17.42,9.97,21.72,False,13.7,,专精特新/垃圾分类,
001231,,0.0,0.8386,0.6728,0.0,0.0,0.5445,0.1272,0.0,0.0,0.0,0.0,0.5,0.0,0.5465,False,False,False,False,无明确战法态,18.39,-3.97,21.2,False,9.4,,,
001233,,0.5757,0.5601,0.5728,0.0,0.0,0.5318,0.0734,0.3,0.0,0.0,0.0,0.0,0.0,0.6488,False,False,False,False,无明确战法态,43.0,-5.64,53.75,False,15.2,次新股,俄乌冲突概念,23.8
002344,,0.0,1.0,0.837,0.0,0.0,0.7082,0.4315,0.0,0.0,0.0,0.0,0.5,0.0,0.3757,False,False,False,False,无明确战法态,3.59,-2.45,3.97,False,46.0,商业百货,金融改革/内贸规划/业绩预升,27.7
002345,,0.0,1.0,0.8178,0.2078,1.0,0.4162,0.8208,0.3,0.8269,0.0,0.0,1.0,0.0,0.2961,False,False,False,False,无明确战法态,10.43,-1.7,9.81,True,90.5,服装鞋类,,39.0
002392,,0.1417,0.2814,0.4025,0.4444,0.3867,0.4698,0.1599,0.3,0.2349,0.0,0.0,1.0,0.0,0.5053,False,False,False,False,无明确战法态,7.86,-7.31,8.31,False,91.0,建筑建材,涉矿概念/金融参股/参股券商,27.5
002393,,0.0,0.8074,0.7581,0.0,0.3086,0.373,0.5419,0.3,0.0664,0.0,0.0,1.0,0.0,0.2932,False,False,False,False,无明确战法态,14.53,-4.16,15.38,False,43.6,生物制药,专精特新/阿尔茨海默概念/核污染防治,37.6
002394,,0.0,0.8135,0.5147,0.0,0.0,0.5599,0.227,0.0,0.0,0.0,0.0,1.0,0.0,0.4011,False,False,False,False,无明确战法态,10.01,-4.12,10.83,False,32.3,纺织行业,,34.6
002396,,0.0,1.0,0.4794,0.0,0.8215,0.0,0.1786,0.3,1.0,0.0,0.0,1.0,0.0,0.4485,False,False,False,False,无明确战法态,26.45,2.76,23.1,True,200.3,电子信息,鸿蒙概念/海峡西岸/物联网,16.9
002404,,0.0,1.0,0.7842,0.0,0.0,0.8372,0.289,0.9,0.0,0.0,0.0,0.5,0.0,0.4173,False,False,False,False,无明确战法态,5.77,-1.7,6.36,False,26.3,纺织行业,光伏/光伏概念/金融改革,34.6
002405,,0.6645,1.0,0.7833,0.0,0.0,0.7846,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.4676,False,False,False,False,无明确战法态,6.3,-2.48,7.94,False,148.4,电子信息,国防军工/军工航天/业绩预降,16.9
002406,,0.0,1.0,0.7633,0.0,0.0,0.9127,0.1747,0.0,0.0382,0.0,0.0,0.5,0.0,0.4513,False,False,False,False,无明确战法态,6.92,-1.7,7.47,False,41.7,汽车制造,国防军工/军工航天,29.4
002407,,0.5453,1.0,0.6497,1.0,1.0,0.5446,0.3875,0.3,1.0,0.0,0.0,1.0,0.7,0.3191,False,False,False,False,无明确战法态,45.35,-1.11,39.27,True,489.2,化工行业,锂电池/业绩预降/节能环保,46.5
002408,,0.0,1.0,0.7738,0.0,0.0,0.5946,0.2129,0.0,0.027,0.0,0.0,0.5,0.0,0.3067,False,False,False,False,无明确战法态,4.93,-1.6,5.32,False,135.6,化工行业,黄河三角/节能环保/环氧丙烷,46.5
002409,,0.7569,1.0,0.5591,1.0,1.0,0.6228,0.559,0.0,1.0,0.0,0.0,1.0,0.7,0.337,True,False,False,False,B1候B2,185.82,-0.34,143.06,True,591.9,化工行业,海工装备/存储芯片/国家大基金持股,46.5
002410,,0.0495,0.9974,0.7507,0.0,0.0,0.74,0.1878,0.0,0.0,0.0,0.0,0.5,0.0,0.4956,False,False,False,False,无明确战法态,8.04,-3.02,9.62,False,126.2,电子信息,雄安新区/业绩预升/多模态AI,16.9
002412,,0.0,0.7942,0.7394,0.0,0.0,0.6032,0.3259,0.0,0.1092,0.0,0.0,0.5,0.0,0.4126,False,False,False,False,无明确战法态,5.88,-4.23,6.24,False,29.3,生物制药,长株潭/农业种植,37.6
002413,,0.7154,0.839,0.5927,0.0,0.0,0.6067,0.293,0.0,0.0,0.0,0.0,0.5,0.0,0.5263,False,False,False,False,无明确战法态,8.96,-3.97,11.08,False,116.1,机械行业,国防军工/军工航天/军工信息化,32.0
002414,,0.6869,0.9589,0.5779,0.1707,0.0,0.4537,0.4053,0.0,0.1444,0.0,1.0,0.0,0.0,0.4984,False,False,False,False,无明确战法态,12.72,3.25,13.56,False,432.3,仪器仪表,鸿蒙概念/国防军工/军工航天,25.4
002415,,0.0481,1.0,0.7241,0.5991,1.0,0.4133,0.4341,0.6,0.8866,0.0,0.0,1.0,0.0,0.3624,False,False,False,False,无明确战法态,33.86,0.09,32.61,True,3063.2,仪器仪表,整体上市/社保重仓/基金重仓,25.4
002416,,0.674,0.8929,0.7425,0.0,0.0,0.7579,0.1901,0.3,0.0,0.0,0.0,0.0,0.0,0.6401,False,False,False,False,无明确战法态,8.73,-3.64,10.91,False,106.8,商业百货,网络游戏/前海概念/参股保险,27.7
002418,,0.8368,0.1181,0.531,0.0,0.0,0.6074,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.7649,False,False,False,False,无明确战法态,3.65,-8.29,4.65,False,41.5,机械行业,涉矿概念/金融改革/业绩预降,32.0
002419,,0.0,0.9318,0.7727,0.0,0.0,0.7111,0.3327,0.3,0.0,0.0,0.0,0.5,0.0,0.3202,False,False,False,False,无明确战法态,4.25,-3.41,4.83,False,49.7,商业百货,白酒概念/内贸规划/粮食概念,27.7
002420,,0.1117,1.0,0.7252,0.0,0.0,0.5422,0.2027,0.3,0.0,0.0,0.0,0.5,0.0,0.4746,False,False,False,False,无明确战法态,5.43,-2.69,6.25,False,22.0,塑料制品,,20.1
002421,,0.883,1.0,0.6635,0.8354,0.0,0.9618,0.2032,0.0,0.0,0.0,0.0,0.0,0.7,0.6567,False,False,False,False,无明确战法态,3.13,-1.26,3.7,False,62.7,电子信息,业绩预升/节能环保,16.9
002472,,0.0,0.8654,0.5308,0.6057,1.0,0.1023,0.244,0.3,1.0,0.0,0.0,0.5,0.7,0.3202,False,False,False,False,无明确战法态,44.97,-3.81,41.48,True,336.6,机械行业,本月解禁,32.0
002474,,0.592,1.0,0.777,0.0,0.0,0.9055,0.2366,0.3,0.0,0.0,0.0,0.0,0.0,0.5594,False,False,False,False,无明确战法态,5.52,-2.82,6.84,False,29.2,电子信息,海峡西岸/国产软件/信息安全,16.9
002475,,0.7755,1.0,0.6925,0.7019,0.0,0.7174,0.2649,0.0,0.3942,0.0,0.0,0.0,0.7,0.4516,False,False,False,False,无明确战法态,63.28,0.64,66.32,False,4620.4,电子器件,本月解禁/同花顺出海50/同花顺漂亮100,46.5
002476,,0.804,0.8347,0.6919,0.0,0.0,0.5658,0.2435,0.3,0.0,0.0,0.0,0.0,0.0,0.5853,False,False,False,False,无明确战法态,4.57,-3.99,5.38,False,28.0,化工行业,光伏/黄河三角/页岩气,46.5
002478,,0.6724,1.0,0.7419,0.0,0.0,0.6805,0.2241,0.0,0.0,0.0,0.0,0.0,0.0,0.537,False,False,False,False,无明确战法态,6.02,-2.9,7.63,False,43.5,钢铁行业,核电核能/页岩气/本月解禁,30.1
002481,,0.0,1.0,0.8162,0.0,0.0,0.6908,0.4266,0.0,0.0,0.0,0.0,0.5,0.0,0.3838,False,False,False,False,无明确战法态,3.9,-2.26,4.16,False,43.6,食品行业,黄河三角/涉矿概念/业绩预降,39.0
002482,,0.0,0.8225,0.729,0.0,0.0,0.6743,0.2985,0.3,0.0,0.0,0.0,0.5,0.0,0.5171,False,False,False,False,无明确战法态,1.18,-4.07,1.44,False,44.2,建筑建材,业绩预升/本月解禁/深圳国企改革,27.5
002483,,0.0,1.0,0.7706,0.0,0.0,0.6896,0.1726,0.3,0.0,0.0,0.0,0.5,0.0,0.5548,False,False,False,False,无明确战法态,5.08,-2.87,6.7,False,45.0,机械行业,业绩预升/本月解禁/航运概念,32.0
002540,,0.0,1.0,0.8228,0.0,0.0,0.5549,0.2484,0.0,0.0,0.0,0.0,0.5,0.0,0.5338,False,False,False,False,无明确战法态,4.81,-1.64,5.51,False,41.3,有色金属,大飞机,22.6
002541,,0.0,0.9566,0.7078,0.0,0.4469,0.8338,0.6515,0.3,0.4077,0.0,0.0,1.0,0.0,0.3634,False,False,False,False,无明确战法态,18.1,-3.26,18.54,False,89.8,钢铁行业,光伏/皖江区域,30.1
002542,,0.0,0.1111,0.4949,0.0,0.0,0.3625,0.274,0.3,0.0,0.0,0.0,0.5,0.0,0.6648,False,False,False,False,无明确战法态,1.21,-8.33,1.7,False,21.3,建筑建材,国防军工/军工航天,27.5
002543,,0.0,0.8484,0.7193,0.0,0.0,0.2636,0.2567,0.0,0.0,0.0,0.0,0.5,0.0,0.4301,False,False,False,False,无明确战法态,6.39,-3.91,7.26,False,42.3,家电行业,短剧游戏/空气能热泵,29.4
002544,,0.6763,0.9441,0.6872,0.0,0.0,0.6371,0.1178,0.0,0.0,0.0,0.0,0.0,0.0,0.587,False,False,False,False,无明确战法态,17.1,-3.34,21.78,False,116.4,电子信息,国防军工/5G概念/军工航天,16.9
002643,,0.1258,1.0,0.7133,1.0,1.0,0.6395,0.587,0.6,1.0,0.0,1.0,1.0,0.0,0.1948,False,False,False,False,无明确战法态,20.22,1.1,17.68,True,183.9,化工行业,黄河三角/仿制药一致性评价/肝炎概念,46.5
002644,,0.0,0.896,0.7584,0.0,0.0,0.6085,0.3423,0.0,0.0,0.0,0.0,0.5,0.0,0.4196,False,False,False,False,无明确战法态,7.18,-3.62,7.71,False,3666.5,生物制药,送转潜力/陕甘宁/肝炎概念,37.6
002645,,0.998,0.8916,0.5105,1.0,0.0,0.8177,0.2362,0.3,0.0,0.0,0.0,0.0,0.7,0.5585,False,False,False,False,无明确战法态,23.49,-3.65,27.48,False,131.3,机械行业,垃圾分类/固废处理/节能环保,32.0
002682,,0.1691,0.9996,0.7691,0.0,0.0,0.6477,0.1632,0.0,0.0,0.0,0.0,0.5,0.0,0.5376,False,False,False,False,无明确战法态,4.2,-3.0,5.11,False,2361.9,交通运输,海峡西岸/ETC/农村电商,32.3
002683,,0.0,0.8912,0.6315,0.0,0.0,0.7532,0.1697,0.3,0.0,0.0,0.0,0.5,0.0,0.5056,False,False,False,False,无明确战法态,29.28,-3.65,33.47,False,195.2,化工行业,业绩预升/民爆概念,46.5
002685,,0.8145,1.0,0.7623,0.0,0.0,0.8205,0.1637,0.3,0.0,0.0,0.0,0.0,0.0,0.6149,False,False,False,False,无明确战法态,6.02,-2.43,7.15,False,60.7,机械行业,航运概念,32.0
002686,,0.0,1.0,0.6931,0.0,0.0,0.739,0.2431,0.0,0.0,0.0,0.0,0.5,0.0,0.5493,False,False,False,False,无明确战法态,5.29,-2.58,6.18,False,27.7,机械行业,专精特新/化债概念(AMC概念),32.0
002687,,0.0,0.9839,0.6114,0.643,1.0,0.2073,0.5642,0.9,1.0,0.0,0.0,1.0,0.0,0.2552,False,False,False,False,无明确战法态,5.32,-3.1,4.79,True,22.0,服装鞋类,,39.0
002698,,0.0,0.7748,0.6049,0.0,0.8238,0.4751,0.3292,0.6,0.3171,0.0,0.0,1.0,0.0,0.3854,False,False,False,False,无明确战法态,12.75,-4.35,12.98,False,107.1,机械行业,智能机器/本月解禁/黑龙江自贸区,32.0
002815,,0.5066,0.6035,0.617,0.7802,0.0,0.6519,0.4785,0.3,0.1235,0.0,0.0,0.0,0.7,0.5448,False,False,False,False,B1候B2,15.48,-5.38,16.72,False,120.3,,百度概念/AI PC/阿里巴巴概念,
002823,,0.0,0.8028,0.6016,0.1855,0.0,0.8636,0.2746,0.0,0.0,0.0,0.0,0.5,0.7,0.372,False,False,False,False,无明确战法态,14.43,-4.18,16.15,False,31.6,,,
002852,,0.0,1.0,0.7795,0.0,0.0,0.653,0.2578,0.0,0.0,0.0,0.0,0.5,0.0,0.5423,False,False,False,False,无明确战法态,7.37,-2.51,8.25,False,2106.4,,,
002869,,0.9517,1.0,0.7476,0.0,0.0,0.8696,0.4269,0.6,0.0,0.0,0.0,0.0,0.0,0.6295,False,False,False,False,无明确战法态,15.46,-2.46,18.93,False,24.4,,专精特新/ETC,
002877,,0.0,1.0,0.7436,0.0,0.0,0.7991,0.2079,0.3,0.0,0.0,0.0,0.5,0.0,0.4627,False,False,False,False,无明确战法态,7.07,-2.88,8.06,False,17.0,,专精特新,
002878,,0.4038,1.0,0.7675,0.0,0.0,0.9339,0.3064,0.0,0.0,0.0,0.0,0.0,0.0,0.5286,False,False,False,False,无明确战法态,11.2,-2.35,14.55,False,26.4,,冰雪产业/快手概念/NFT概念,
002879,,0.0302,0.6216,0.6011,0.0,0.0,0.3859,0.1351,0.0,0.0,0.0,0.0,0.5,0.0,0.6196,False,False,False,False,无明确战法态,13.3,-5.27,16.05,False,1823.7,,,
002905,,0.0,1.0,0.7497,0.0,0.0,0.4825,0.2567,0.0,0.0,0.0,0.0,0.5,0.0,0.5526,False,False,False,False,无明确战法态,7.14,-0.7,8.15,False,24.9,,,
002906,,0.0,1.0,0.75,0.0,0.0,0.8433,0.1436,0.0,0.0,0.0,0.0,0.5,0.0,0.4789,False,False,False,False,无明确战法态,24.9,-2.73,27.96,False,130.6,,华为概念/百度概念/小米概念,
002907,,0.1251,0.8935,0.7623,0.4442,1.0,0.4246,0.3719,0.6,0.445,0.0,0.0,1.0,0.0,0.3682,False,False,False,False,无明确战法态,13.24,-3.64,13.3,False,44.5,,猴痘概念,
002908,,0.061,0.9436,0.7673,0.0,0.0,0.7419,0.1355,0.3,0.0,0.0,0.0,0.5,0.0,0.481,False,False,False,False,无明确战法态,6.37,-3.34,7.58,False,2050.1,,AI语料/电子身份证/农村电商,
002909,,0.7436,0.996,0.7581,0.0,0.0,0.7561,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.4805,False,False,False,False,无明确战法态,4.81,-3.02,5.76,False,18.3,,有机硅概念,
002910,,0.0,0.7908,0.4544,0.6322,1.0,0.0,0.3067,0.3,0.9807,0.0,0.0,1.0,0.0,0.3219,False,False,False,False,B1候B2,11.7,-4.26,11.11,True,20.0,,宠物经济/生态农业/网红经济,
002911,,0.0,0.8904,0.7241,0.0,0.0,0.5491,0.1751,0.0,0.0,0.0,0.0,0.5,0.0,0.4477,False,False,False,False,无明确战法态,10.01,-3.66,11.21,False,12683.1,,煤化工概念,
002912,,0.0761,0.9612,0.7306,0.0,0.0,0.6881,0.2753,0.0,0.0,0.0,0.0,0.5,0.0,0.5008,False,False,False,False,无明确战法态,17.96,-3.23,21.78,False,29.1,,专精特新/深圳国企改革/时空大数据,
002913,,1.0,1.0,0.4386,1.0,0.8938,0.6514,0.3034,0.6,0.4198,0.0,0.0,0.0,0.7,0.5543,True,False,False,False,B1候B2,54.43,-2.89,57.19,False,16420.7,,AI PC/抖音概念(字节概念),
002915,,0.3732,0.8833,0.59,0.4471,0.5335,0.7377,0.383,0.6,0.0,0.0,0.0,0.5,1.0,0.507,False,False,False,False,无明确战法态,19.26,-3.7,20.77,False,55.5,,超级电容,
002916,,0.4859,0.4361,0.2765,1.0,1.0,0.3044,0.3631,0.0,1.0,1.0,0.0,0.5,0.7,0.4184,False,False,False,False,无明确战法态,412.1,-6.38,383.0,True,2739.7,,华为概念/汽车电子/存储芯片,
002917,,0.0,1.0,0.7621,0.0,0.0,0.8688,0.1192,0.3,0.0,0.0,0.0,0.5,1.0,0.3696,False,False,False,False,无明确战法态,10.4,-2.35,12.19,False,27.1,,国防军工/空气能热泵/民爆概念,
002918,,0.6189,0.7833,0.6733,0.0,0.0,0.9375,0.0803,0.0,0.0,0.0,0.0,0.0,0.0,0.7423,False,False,False,False,无明确战法态,9.57,-4.3,11.88,False,20.5,,智能家居/创投/深股通,
002919,,0.0,0.6312,0.4319,0.0,0.0,0.1175,0.1706,0.0,0.4755,0.0,0.0,0.5,0.0,0.481,False,False,False,False,无明确战法态,20.91,-5.21,21.33,False,55.3,,手机游戏,
002920,,0.0,1.0,0.6965,0.0,0.0,0.7926,0.0462,0.0,0.0,0.0,0.0,0.5,0.0,0.4064,False,False,False,False,无明确战法态,82.91,-1.96,94.44,False,494.7,,小米汽车,
002921,,0.0,1.0,0.6798,0.525,1.0,0.7474,0.2703,0.3,1.0,0.0,0.0,1.0,0.0,0.372,False,False,False,False,无明确战法态,27.38,-2.6,26.25,True,35.2,,光热发电/农机,
002922,,0.1865,1.0,0.6209,0.0,0.0,0.4545,0.1051,0.3,0.0,0.0,1.0,0.0,0.0,0.527,False,False,False,False,无明确战法态,31.16,-1.02,36.71,False,117.0,,光伏,
002923,,0.0,0.7216,0.7253,0.0,0.0,0.3003,0.3922,0.3,0.0,0.0,0.0,1.0,0.0,0.3664,False,False,False,False,无明确战法态,10.41,-4.67,11.22,False,2686.7,,青蒿素,
002925,,1.0,1.0,0.6858,1.0,1.0,0.6642,0.484,0.3,0.931,1.0,0.0,0.5,1.0,0.4133,True,False,False,False,B1候B2,22.8,1.38,22.07,True,166.7,,福建自贸区/数字孪生/新型工业化,
002926,,0.0,1.0,0.8517,0.4023,0.8699,0.6488,0.3756,0.3,0.5183,0.0,0.0,1.0,0.0,0.3693,False,False,False,False,无明确战法态,8.38,-1.87,8.35,True,220.0,,,
002927,,1.0,0.6749,0.527,0.4789,0.0,0.8436,0.1389,0.3,0.0,0.0,0.0,0.0,0.7,0.742,False,False,False,False,无明确战法态,17.28,-4.95,20.15,False,38.1,,专精特新,
002928,,1.0,0.8371,0.7348,0.0,0.0,0.6279,0.1471,0.0,0.0,0.0,0.0,0.5,0.0,0.5069,False,False,False,False,无明确战法态,6.76,-3.98,7.7,False,86.4,,,
002929,,0.7042,0.4229,0.4259,0.7354,0.057,0.7744,0.1156,0.3,0.296,0.0,0.0,1.0,0.7,0.4926,False,False,False,False,无明确战法态,59.63,-6.46,63.99,False,12784.1,,光伏/百度概念/雄安新区,
002930,,0.0,0.843,0.6196,0.0,0.0,0.6775,0.0808,0.3,0.0,0.0,0.0,0.5,0.0,0.5079,False,False,False,False,无明确战法态,9.26,-3.94,10.88,False,40.1,,,
002931,,0.0,0.0,0.5084,0.7238,1.0,0.5362,0.5174,0.9,1.0,0.0,0.0,0.5,0.0,0.4669,False,False,False,False,B2确认,71.64,-10.0,67.54,True,144.2,,股权转让(并购重组),
002932,,0.0,0.9486,0.7434,0.0,0.0,0.7665,0.195,0.0,0.0,0.0,0.0,0.5,0.0,0.4669,False,False,False,False,无明确战法态,14.32,-3.31,15.69,False,22.4,,专精特新/食品安全/基因测序,
002933,,0.0,1.0,0.7324,0.0,0.0,0.6219,0.2662,0.6,0.0,0.0,0.0,0.5,0.0,0.4851,False,False,False,False,无明确战法态,26.35,-2.95,29.26,False,30.8,,,
002935,,0.0,0.9296,0.603,0.7241,1.0,0.5637,0.5007,0.3,0.8376,0.0,0.0,1.0,0.7,0.352,False,False,False,False,无明确战法态,21.73,-3.42,21.08,True,90.2,,军工信息化/量子科技,
002936,,0.0,1.0,0.8062,0.214,0.0263,0.3712,0.272,0.0,0.2071,0.0,0.0,0.5,0.0,0.3951,False,False,False,False,无明确战法态,1.69,-1.74,1.76,False,118.8,,,
002937,,0.2798,1.0,0.6926,1.0,1.0,0.8872,0.7597,0.0,1.0,0.0,0.0,0.5,0.7,0.4824,False,False,False,False,无明确战法态,42.26,-1.1,37.44,True,133.2,,智能家居/毫米波雷达/PEEK材料,
002938,,0.871,0.9998,0.5522,1.0,0.2096,0.82,0.2263,0.0,0.7453,0.0,0.0,0.0,0.7,0.434,False,False,False,False,无明确战法态,92.43,-3.0,94.54,False,213460.9,,无线耳机/华为概念/汽车电子,
002939,,0.7316,0.9866,0.7709,0.2304,0.3492,0.7554,0.4148,0.9,0.0922,0.0,0.0,0.5,0.0,0.4149,False,False,False,False,无明确战法态,8.18,-3.08,8.65,False,294.7,,,
002940,,0.0,0.0,0.5263,0.0,0.0,0.5225,0.2217,0.3,0.0,0.0,0.0,0.5,0.0,0.6144,False,False,False,False,无明确战法态,27.58,-9.28,31.16,False,51.1,,宠物经济/仿制药一致性评价,
002941,,0.0,1.0,0.8031,0.0,0.0,0.6897,0.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.5204,False,False,False,False,无明确战法态,9.58,-2.44,11.93,False,6991.0,,ETC/土地流转/新疆振兴,
002942,,0.0,1.0,0.7566,0.0,0.0,0.5579,0.2595,0.0,0.0,0.0,0.0,0.5,0.0,0.5046,False,False,False,False,无明确战法态,14.88,-3.0,16.91,False,2064.7,,,
002943,,0.9137,1.0,0.5918,0.0,0.0,0.7462,0.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.5645,False,False,False,False,无明确战法态,42.99,-1.42,57.81,False,62.6,,,
002945,,0.735,0.9879,0.722,0.0,0.0,0.6422,0.2483,0.6,0.0,0.0,0.0,0.0,0.0,0.4517,False,False,False,False,无明确战法态,13.25,-3.07,14.66,False,35775.0,,,
002946,,0.0,1.0,0.7905,0.0,0.0,0.5239,0.1677,0.3,0.0,0.0,0.0,0.5,0.0,0.4391,False,False,False,False,无明确战法态,14.55,-0.61,16.37,False,12377.8,,,
002947,,0.5528,1.0,0.5719,0.8144,0.0,0.7112,0.1505,0.0,0.2373,0.0,0.0,0.0,0.7,0.526,False,False,False,False,B1候B2,72.2,-2.59,78.19,False,139.1,,无线耳机/AI PC,
002948,,0.0,1.0,0.7477,0.4558,0.0304,0.4907,0.3208,0.3,0.5401,0.0,0.0,0.5,0.7,0.3568,False,False,False,False,B2确认,5.43,-2.16,5.46,False,16900.9,,,
002949,,0.0,0.8939,0.681,0.0,0.0,0.6443,0.1512,0.0,0.0,0.0,0.0,0.5,0.0,0.5784,False,False,False,False,无明确战法态,10.07,-3.64,11.96,False,1529.5,,,
002950,,0.0339,0.6498,0.6033,0.0,0.0,0.5784,0.3184,0.3,0.0,0.0,0.0,0.5,0.0,0.4599,False,False,False,False,无明确战法态,8.93,-5.1,10.33,False,3836.5,,,
002951,,0.0,0.0,0.3823,0.008,0.0,0.8892,0.3674,0.0,0.2137,0.0,0.0,0.0,0.7,0.6293,False,False,False,False,无明确战法态,14.84,10.01,15.84,False,5952.7,,超级电容,
002952,,0.7737,1.0,0.7371,0.0,0.0,0.937,0.2259,0.0,0.0,0.0,0.0,0.0,0.0,0.7294,False,False,False,False,无明确战法态,20.28,-2.45,24.07,False,26.7,,电子纸/数字货币/数字经济,
002953,,0.1583,0.9803,0.6585,0.0,0.0,0.6775,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.5581,False,False,False,False,无明确战法态,8.7,-3.12,10.28,False,24.5,,,
002955,,0.0,0.7277,0.5503,1.0,1.0,0.6363,0.7704,0.6,1.0,0.0,0.0,1.0,1.0,0.341,False,False,False,False,B1候B2,34.78,-4.63,30.35,True,6804.6,,鸿蒙概念/创投/多模态AI,
002956,,0.0,1.0,0.723,0.6158,0.4116,0.5218,0.3366,0.0,0.7533,1.0,0.0,0.0,0.7,0.3818,False,False,False,False,无明确战法态,21.16,-0.09,20.92,True,66.1,,,
002957,,1.0,1.0,0.6651,1.0,0.0,0.9421,0.2186,0.0,0.188,0.0,0.0,0.0,0.7,0.5519,False,False,False,False,无明确战法态,44.46,-2.03,49.92,False,18614.5,,无线耳机/宁德时代概念/工业互联网,
002958,,0.0,1.0,0.8843,0.253,0.2724,0.3859,0.488,0.6,0.4285,0.0,0.0,0.5,0.0,0.3927,False,False,False,False,无明确战法态,2.88,0.0,2.9,False,15665.7,,,
